time (days since 1610-01-01),wavelength (nm),irradiance (W/m^2/nm)
151757.0,155875.0,4.60766180765404E-9
151757.0,156125.0,4.578726287007839E-9
151757.0,156375.0,4.550758436749902E-9
151757.0,156625.0,4.523759589147858E-9
151757.0,156875.0,4.4967602974566034E-9
151757.0,157125.0,4.469761005765349E-9
151757.0,157375.0,4.442761714074095E-9
151757.0,157625.0,4.415762422382841E-9
151757.0,157875.0,4.388763130691586E-9
151757.0,158125.0,4.361763839000332E-9
151757.0,158375.0,4.334764547309078E-9
151757.0,158625.0,4.307772361045181E-9
151757.0,158875.0,4.282047161296987E-9
151757.0,159125.0,4.257259877959996E-9
151757.0,159375.0,4.232472594623005E-9
151757.0,159625.0,4.207684867196804E-9
151757.0,159875.0,4.1828975838598126E-9
151757.0,160125.0,4.1580774379212926E-9
151757.0,160375.0,4.133289266405882E-9
151757.0,160625.0,4.108501538979681E-9
151757.0,160875.0,4.08371425564269E-9
151757.0,161125.0,4.058926972305699E-9
151757.0,161375.0,4.034740097580425E-9
151757.0,161625.0,4.011636800527185E-9
151757.0,161875.0,3.988556596112858E-9
151757.0,162125.0,3.96547639169853E-9
151757.0,162375.0,3.942396631373413E-9
151757.0,162625.0,3.919316871048295E-9
151757.0,162875.0,3.896237554812387E-9
151757.0,163125.0,3.873158682665689E-9
151757.0,163375.0,3.850080254608201E-9
151757.0,163625.0,3.827001826550713E-9
151757.0,163875.0,3.803986459161024E-9
151757.0,164125.0,3.78222786423521E-9
151757.0,164375.0,3.76096309651075E-9
151757.0,164625.0,3.739700549232339E-9
151757.0,164875.0,3.7184346712848537E-9
151757.0,165125.0,3.6971730121848623E-9
151757.0,165375.0,3.6759091326388216E-9
151757.0,165625.0,3.654645031048176E-9
151757.0,165875.0,3.633384704215814E-9
151757.0,166125.0,3.6121203805805635E-9
151757.0,166375.0,3.590859165569782E-9
151757.0,166625.0,3.5696916533822787E-9
151757.0,166875.0,3.549748495146332E-9
151757.0,167125.0,3.530182590694153E-9
151757.0,167375.0,3.510617130331184E-9
151757.0,167625.0,3.4910521140574247E-9
151757.0,167875.0,3.4714870977836654E-9
151757.0,168125.0,3.451922525599116E-9
151757.0,168375.0,3.4323579534145665E-9
151757.0,168625.0,3.412793825319227E-9
151757.0,168875.0,3.3932299192684923E-9
151757.0,169125.0,3.3736660132177576E-9
151757.0,169375.0,3.3541034394346525E-9
151757.0,169625.0,3.3353544370839927E-9
151757.0,169875.0,3.3173179758705373E-9
151757.0,170125.0,3.299281958746292E-9
151757.0,170375.0,3.2812461636666512E-9
151757.0,170625.0,3.2632103685870106E-9
151757.0,170875.0,3.24517501759658E-9
151757.0,171125.0,3.227139666606149E-9
151757.0,171375.0,3.2091047597049283E-9
151757.0,171625.0,3.1910700748483123E-9
151757.0,171875.0,3.1730353899916963E-9
151757.0,172125.0,3.15500114922429E-9
151757.0,172375.0,3.1370552822096442E-9
151757.0,172625.0,3.1201869976626995E-9
151757.0,172875.0,3.103637125079217E-9
151757.0,173125.0,3.0870879186295497E-9
151757.0,173375.0,3.0705384901352772E-9
151757.0,173625.0,3.0539895057302147E-9
151757.0,173875.0,3.037440743369757E-9
151757.0,174125.0,3.0208919810092993E-9
151757.0,174375.0,3.0043436627380515E-9
151757.0,174625.0,2.9877953444668037E-9
151757.0,174875.0,2.9712474702847658E-9
151757.0,175125.0,2.954699596102728E-9
151757.0,175375.0,2.9381921340387862E-9
151757.0,175625.0,2.922598385524111E-9
151757.0,175875.0,2.907384333283858E-9
151757.0,176125.0,2.8921700589989996E-9
151757.0,176375.0,2.876956450847956E-9
151757.0,176625.0,2.8617428426969127E-9
151757.0,176875.0,2.8465292345458693E-9
151757.0,177125.0,2.8313160704840357E-9
151757.0,177375.0,2.816102906422202E-9
151757.0,177625.0,2.8008901864495783E-9
151757.0,177875.0,2.7856772444323497E-9
151757.0,178125.0,2.7704649685489358E-9
151757.0,178375.0,2.755252470620917E-9
151757.0,178625.0,2.7403759261801497E-9
151757.0,178875.0,2.7264259738757346E-9
151757.0,179125.0,2.7125297563657114E-9
151757.0,179375.0,2.698633760900293E-9
151757.0,179625.0,2.6847379874794797E-9
151757.0,179875.0,2.6708422140586663E-9
151757.0,180125.0,2.6569468847270628E-9
151757.0,180375.0,2.6430515553954592E-9
151757.0,180625.0,2.6291564481084606E-9
151757.0,180875.0,2.615261340821462E-9
151757.0,181125.0,2.6013664555790683E-9
151757.0,181375.0,2.5874720144258845E-9
151757.0,181625.0,2.5735773512280957E-9
151757.0,181875.0,2.5599833364253755E-9
151757.0,182125.0,2.5471815767730277E-9
151757.0,182375.0,2.5344222276402206E-9
151757.0,182625.0,2.5216631005520185E-9
151757.0,182875.0,2.5089041955084213E-9
151757.0,183125.0,2.496145290464824E-9
151757.0,183375.0,2.4833866074658317E-9
151757.0,183625.0,2.4706281465114444E-9
151757.0,183875.0,2.457869685557057E-9
151757.0,184125.0,2.4451114466472745E-9
151757.0,184375.0,2.432353429782097E-9
151757.0,184625.0,2.4195956349615244E-9
151757.0,184875.0,2.406837840140952E-9
151757.0,185125.0,2.3941177929032165E-9
151757.0,185375.0,2.3821733474704843E-9
151757.0,185625.0,2.370536655860178E-9
151757.0,185875.0,2.358899964249872E-9
151757.0,186125.0,2.347263272639566E-9
151757.0,186375.0,2.3356270251184696E-9
151757.0,186625.0,2.3239905555527685E-9
151757.0,186875.0,2.312354530076277E-9
151757.0,187125.0,2.3007185045997858E-9
151757.0,187375.0,2.2890824791232944E-9
151757.0,187625.0,2.277446897736013E-9
151757.0,187875.0,2.2658113163487315E-9
151757.0,188125.0,2.25417573496145E-9
151757.0,188375.0,2.2425405976633783E-9
151757.0,188625.0,2.230946094528008E-9
151757.0,188875.0,2.2200692395557553E-9
151757.0,189125.0,2.209454619261919E-9
151757.0,189375.0,2.198840221012688E-9
151757.0,189625.0,2.1882260448080615E-9
151757.0,189875.0,2.17761209064804E-9
151757.0,190125.0,2.1669979144434137E-9
151757.0,190375.0,2.1563841823279972E-9
151757.0,190625.0,2.145770228167976E-9
151757.0,190875.0,2.1351567180971642E-9
151757.0,191125.0,2.1245432080263527E-9
151757.0,191375.0,2.113929697955541E-9
151757.0,191625.0,2.1033164099293344E-9
151757.0,191875.0,2.0927033439477327E-9
151757.0,192125.0,2.082090277966131E-9
151757.0,192375.0,2.0717576543205496E-9
151757.0,192625.0,2.0620665175385966E-9
151757.0,192875.0,2.05240091588621E-9
151757.0,193125.0,2.0427355362784283E-9
151757.0,193375.0,2.0330701566706466E-9
151757.0,193625.0,2.023404777062865E-9
151757.0,193875.0,2.013739619499688E-9
151757.0,194125.0,2.0040746839811163E-9
151757.0,194375.0,1.9944095264179396E-9
151757.0,194625.0,1.9847448129439726E-9
151757.0,194875.0,1.9750800994700057E-9
151757.0,195125.0,1.965415385996039E-9
151757.0,195375.0,1.955750894566677E-9
151757.0,195625.0,1.946086403137315E-9
151757.0,195875.0,1.9364221337525578E-9
151757.0,196125.0,1.926964587894986E-9
151757.0,196375.0,1.918134984180142E-9
151757.0,196625.0,1.9093486791632586E-9
151757.0,196875.0,1.90056259619098E-9
151757.0,197125.0,1.8917767352633064E-9
151757.0,197375.0,1.882990430246423E-9
151757.0,197625.0,1.8742045693187492E-9
151757.0,197875.0,1.8654189304356805E-9
151757.0,198125.0,1.8566332915526118E-9
151757.0,198375.0,1.847847652669543E-9
151757.0,198625.0,1.8390621248087768E-9
151757.0,198875.0,1.8302768189926155E-9
151757.0,199125.0,1.8214916241987567E-9
151757.0,199375.0,1.8127063183825953E-9
151757.0,199625.0,1.803921234611039E-9
151757.0,199875.0,1.795136261861785E-9
